54.81717673449768, 56.45745874058644, 51.0144207659029, b
61.634673930459826, 63.89200448646053, 58.088126902739944, b
138.49142765582434, 149.85370934145166, 253.57747155904502, r
36.72953052395449, 42.03428937670245, 37.20525556801795, b
62.087005287614154, 64.02771991668003, 57.993911232174334, b
61.77599743630829, 63.93815093734978, 58.334561768947275, b
85.7593334401538, 113.95721839448807, 233.2874539336645, r
85.3816696042301, 150.59958340009615, 239.95866047107833, o
207.47748758211824, 149.009453613203, 41.23265502323345, b
94.8679698766223, 201.16615926934787, 198.78352828072417, y
164.6248998557924, 180.12433904822942, 170.53004326229774, w
172.44223682102228, 220.57763178977737, 89.01970838006727, g
102.73257490786732, 125.11520589649095, 226.35955776317905, r
109.56401217753569, 169.83368049991992, 241.60999839769266, o
96.95497516423653, 120.17352988303155, 233.1132831277038, r
110.52315334081077, 168.94343855151416, 240.83303957699093, o
85.7593334401538, 113.95721839448807, 233.2874539336645, r
107.01826630347699, 167.31405223521864, 240.86492549270946, o
78.77247236019868, 91.92373017144683, 194.68354430379742, r
97.11648774234898, 156.594456016664, 211.73289536933189, o
78.04822945040858, 88.42252844095496, 196.8354430379747, r
96.46498958500237, 152.78705335683387, 232.4725204294184, o
79.87197564492872, 101.44207659029001, 230.75020028841524, r
94.71799391123218, 149.4630668162154, 238.6684826149657, o
77.42044544143567, 95.9620253164557, 220.94776478128506, r
85.3816696042301, 150.59958340009615, 239.95866047107833, o
74.12225604871011, 96.53404903060407, 223.3252683864765, r
83.1812209581798, 142.50056080756292, 213.07530844415965, o
60.402820060887684, 74.37013299150779, 190.81381188912027, r
80.423169363884, 131.8301554238103, 201.38054798910434, r
199.95962185547188, 151.1684024995995, 58.20749879826951, b
154.77695882070188, 213.23569940714634, 79.14324627463552, g
205.8331998077231, 154.99663515462274, 51.13875981413236, b
150.16760134593812, 210.8445761897132, 76.90610479089892, g
207.47748758211824, 149.009453613203, 41.23265502323345, b
154.68642845697804, 209.78801474122733, 74.20445441435669, g
188.9509693959301, 122.70757891363561, 41.49431180900496, b
126.71430860439038, 199.0030443839128, 72.1906745713828, g
186.64204454414363, 115.62762377824063, 37.85691395609678, b
94.58404101906746, 195.01089568979322, 197.71991668001925, y
181.65646531004649, 192.13988142925808, 183.19948726165677, w
109.80596058323985, 200.5558404101907, 203.70052876141642, y
180.65742669443998, 188.49158788655666, 180.74154782887356, w
94.8679698766223, 201.16615926934787, 198.78352828072417, y
175.9317417080596, 189.6364364685146, 183.6593494632271, w
71.03573145329274, 177.64412754366293, 179.18618811087973, y
172.21679218074036, 165.91251402018915, 152.16455696202527, w
69.18122095817978, 161.35683384073067, 161.7413875981414, y
166.51466111200125, 175.02932222400256, 165.14741227367415, w
94.46082358596384, 190.6566255407787, 193.25668963307163, y
164.07530844415956, 182.5199487261657, 174.95080916519782, w
83.1494952731934, 187.41131228969712, 191.48181381188908, y
164.6248998557924, 180.12433904822942, 170.53004326229774, w
95.2957859317417, 185.8030764300593, 189.0950168242269, y
152.76189713186986, 150.82310527159103, 139.25428617208775, g
58.16055119371894, 156.57090209902256, 154.62137477968272, y
143.82903380868453, 136.49959942316937, 125.39576990866843, g
167.02211184105116, 218.4606633552316, 100.1786572664637, g
213.1107194359878, 177.45217112642203, 61.9222880948566, b
174.3078032366607, 221.6446082358597, 101.43454574587412, g
213.43582759173205, 170.6833840730652, 58.35459061047908, b
172.44223682102228, 220.57763178977737, 89.01970838006727, g
213.7309726005448, 171.47075789136358, 56.801153661272224, b
143.36083960903701, 207.89536933183783, 94.17657426694436, g
193.3810286813011, 144.0370132991508, 48.21502964268547, b
147.63082839288575, 203.8881589488864, 92.88255087325749, g
